Benchmark,Model,Task_Name,Task_Version,Evaluation_Date,Numerical_Result,Upper_Confidence_Limit,Lower_Confidence_Limit,Boolean_Result
mehmetisik/wwtp-engineering-benchmark,gemini-3-pro-preview,WWTP Primary Clarifier Design Criteria,1,20-12-2025 15:51,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemini-3-pro-preview,WWTP Emergency Response Sequencing - Sludge Bulking Crisis,3,20-12-2025 16:45,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemini-3-pro-preview,s2_wwtp_pump_failure,1,10-02-2026 06:04,1,,,
mehmetisik/wwtp-engineering-benchmark,gemini-3-pro-preview,s5_wwtp_sensor_conflict,1,10-02-2026 06:41,1,,,
mehmetisik/wwtp-engineering-benchmark,gemini-3-pro-preview,s1_wwtp_morning_v6,1,10-02-2026 06:52,1,,,
mehmetisik/wwtp-engineering-benchmark,gemini-3-pro-preview,s3_wwtp_biogas_leak_v2,1,10-02-2026 07:28,1,,,
mehmetisik/wwtp-engineering-benchmark,gemini-3-pro-preview,s4_wwtp_confined_space_v2,1,10-02-2026 08:15,1,,,
mehmetisik/wwtp-engineering-benchmark,gemini-3-pro-preview,s6_wwtp_illegal_discharge_v2,1,10-02-2026 09:37,1,,,
mehmetisik/wwtp-engineering-benchmark,gemini-3-pro-preview,s7_wwtp_blower_hallucination_v2,1,10-02-2026 11:12,1,,,
mehmetisik/wwtp-engineering-benchmark,gemini-3-pro-preview,s8_wwtp_night_security_v4,1,10-02-2026 11:47,0.933,,,
mehmetisik/wwtp-engineering-benchmark,gemini-3-pro-preview,s9_wwtp_flood_cascade_v2,1,10-02-2026 12:44,0.6,,,
mehmetisik/wwtp-engineering-benchmark,gemini-3-pro-preview,s10_wwtp_blackout_v3,1,10-02-2026 13:38,0.5,,,
mehmetisik/wwtp-engineering-benchmark,gemini-3-pro-preview,wwtp_operator_challenge,3,11-02-2026 22:40,32,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,,1,20-12-2025 16:46,0.538461538,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,WWTP Equipment Material Selection,1,18-12-2025 22:32,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,WWTP Root Cause Analysis,1,19-12-2025 05:42,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,WWTP Dewatering System Root Cause,1,18-12-2025 22:21,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,WWTP Digester Walkway Material Selection,2,19-12-2025 05:46,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,WWTP Confined Space Emergency Response,3,18-12-2025 21:51,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,WWTP Biogas Desulfurization Recovery,1,19-12-2025 05:28,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,WWTP Sample Preservation Protocol,1,19-12-2025 05:44,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,WWTP Confined Space Tool Selection,1,19-12-2025 06:09,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,WWTP Activated Sludge Emergency Flocculation,1,18-12-2025 22:12,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,WWTP SCADA Cabling Standards,1,18-12-2025 22:18,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,WWTP Odor Collection Pipe Material Selection,1,20-12-2025 15:27,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,WWTP Primary Clarifier Design Criteria,1,20-12-2025 15:51,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,WWTP Emergency Response Sequencing - Sludge Bulking Crisis,3,20-12-2025 16:46,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,s2_wwtp_pump_failure,1,10-02-2026 06:27,1,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,s5_wwtp_sensor_conflict,1,10-02-2026 06:44,1,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,s1_wwtp_morning_v6,1,10-02-2026 07:03,0.846,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,s3_wwtp_biogas_leak_v2,1,10-02-2026 07:47,1,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,s4_wwtp_confined_space_v2,1,11-02-2026 18:48,1,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,s6_wwtp_illegal_discharge_v2,1,10-02-2026 09:41,1,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,s7_wwtp_blower_hallucination_v2,1,10-02-2026 11:18,1,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,s8_wwtp_night_security_v4,1,10-02-2026 11:58,0.933,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,s9_wwtp_flood_cascade_v2,1,10-02-2026 13:12,0.467,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,s10_wwtp_blackout_v3,1,10-02-2026 13:42,0.625,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-27b-it,wwtp_operator_challenge,3,11-02-2026 22:58,55,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,,1,20-12-2025 16:45,0.538461538,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,WWTP Equipment Material Selection,1,18-12-2025 22:30,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,WWTP Root Cause Analysis,1,19-12-2025 05:39,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,WWTP Dewatering System Root Cause,1,18-12-2025 22:21,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,WWTP Digester Walkway Material Selection,2,19-12-2025 05:46,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,WWTP Confined Space Emergency Response,3,18-12-2025 21:51,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,WWTP Biogas Desulfurization Recovery,1,18-12-2025 22:03,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,WWTP Sample Preservation Protocol,1,19-12-2025 05:30,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,WWTP Confined Space Tool Selection,1,19-12-2025 06:07,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,WWTP Activated Sludge Emergency Flocculation,1,18-12-2025 22:12,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,WWTP SCADA Cabling Standards,1,18-12-2025 22:18,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,WWTP Odor Collection Pipe Material Selection,1,20-12-2025 15:27,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,WWTP Primary Clarifier Design Criteria,1,20-12-2025 15:51,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,WWTP Emergency Response Sequencing - Sludge Bulking Crisis,3,20-12-2025 16:45,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,s2_wwtp_pump_failure,1,10-02-2026 06:27,0.857,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,s5_wwtp_sensor_conflict,1,10-02-2026 06:44,0.933,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,s1_wwtp_morning_v6,1,10-02-2026 07:03,0.769,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,s3_wwtp_biogas_leak_v2,1,10-02-2026 07:47,0.929,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,s4_wwtp_confined_space_v2,1,10-02-2026 08:20,1,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,s6_wwtp_illegal_discharge_v2,1,10-02-2026 09:40,1,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,s7_wwtp_blower_hallucination_v2,1,10-02-2026 11:18,1,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,s8_wwtp_night_security_v4,1,10-02-2026 11:58,0.933,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,s9_wwtp_flood_cascade_v2,1,10-02-2026 13:12,0.533,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,s10_wwtp_blackout_v3,1,10-02-2026 13:42,0.812,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-12b-it,wwtp_operator_challenge,3,11-02-2026 22:55,26,,,
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,,1,20-12-2025 16:45,0.538461538,,,
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,WWTP Equipment Material Selection,1,18-12-2025 07:46,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,WWTP Root Cause Analysis,1,18-12-2025 08:10,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,WWTP Dewatering System Root Cause,1,18-12-2025 08:32,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,WWTP Digester Walkway Material Selection,2,18-12-2025 12:10,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,WWTP Confined Space Emergency Response,3,18-12-2025 13:28,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,WWTP Biogas Desulfurization Recovery,1,19-12-2025 05:28,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,WWTP Sample Preservation Protocol,1,18-12-2025 19:10,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,WWTP Confined Space Tool Selection,1,18-12-2025 20:16,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,WWTP Activated Sludge Emergency Flocculation,1,18-12-2025 20:51,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,WWTP SCADA Cabling Standards,1,18-12-2025 21:15,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,WWTP Odor Collection Pipe Material Selection,1,20-12-2025 15:17,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,WWTP Primary Clarifier Design Criteria,1,20-12-2025 15:51,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,WWTP Emergency Response Sequencing - Sludge Bulking Crisis,3,20-12-2025 16:45,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,s2_wwtp_pump_failure,1,10-02-2026 06:04,1,,,
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,s5_wwtp_sensor_conflict,1,10-02-2026 06:41,1,,,
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,s1_wwtp_morning_v6,1,10-02-2026 06:52,1,,,
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,s3_wwtp_biogas_leak_v2,1,10-02-2026 07:28,1,,,
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,s4_wwtp_confined_space_v2,1,10-02-2026 08:15,1,,,
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,s6_wwtp_illegal_discharge_v2,1,10-02-2026 09:37,1,,,
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,s7_wwtp_blower_hallucination_v2,1,10-02-2026 11:12,1,,,
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,s8_wwtp_night_security_v4,1,10-02-2026 11:47,0.933,,,
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,s9_wwtp_flood_cascade_v2,1,10-02-2026 12:44,0.6,,,
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,s10_wwtp_blackout_v3,1,10-02-2026 13:37,0.688,,,
mehmetisik/wwtp-engineering-benchmark,qwen3-coder-480b-a35b-instruct,wwtp_operator_challenge,3,11-02-2026 22:47,39,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,,1,20-12-2025 16:45,0.461538462,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,WWTP Equipment Material Selection,1,19-12-2025 05:24,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,WWTP Root Cause Analysis,1,19-12-2025 05:42,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,WWTP Dewatering System Root Cause,1,18-12-2025 22:21,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,WWTP Digester Walkway Material Selection,2,19-12-2025 05:46,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,WWTP Confined Space Emergency Response,3,18-12-2025 21:58,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,WWTP Biogas Desulfurization Recovery,1,18-12-2025 22:04,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,WWTP Sample Preservation Protocol,1,19-12-2025 05:44,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,WWTP Confined Space Tool Selection,1,19-12-2025 06:09,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,WWTP Activated Sludge Emergency Flocculation,1,18-12-2025 22:14,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,WWTP SCADA Cabling Standards,1,18-12-2025 22:20,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,WWTP Odor Collection Pipe Material Selection,1,20-12-2025 15:45,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,WWTP Primary Clarifier Design Criteria,1,20-12-2025 15:51,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,WWTP Emergency Response Sequencing - Sludge Bulking Crisis,3,20-12-2025 16:45,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,s2_wwtp_pump_failure,1,10-02-2026 06:27,0.857,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,s5_wwtp_sensor_conflict,1,10-02-2026 06:46,1,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,s1_wwtp_morning_v6,1,10-02-2026 07:03,1,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,s3_wwtp_biogas_leak_v2,1,10-02-2026 07:47,0.929,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,s4_wwtp_confined_space_v2,1,10-02-2026 08:20,1,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,s6_wwtp_illegal_discharge_v2,1,10-02-2026 09:41,1,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,s7_wwtp_blower_hallucination_v2,1,10-02-2026 11:18,0.467,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,s8_wwtp_night_security_v4,1,10-02-2026 11:58,0.933,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,s9_wwtp_flood_cascade_v2,1,10-02-2026 13:12,0.533,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,s10_wwtp_blackout_v3,1,10-02-2026 13:42,0.688,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-4b-it,wwtp_operator_challenge,3,11-02-2026 22:58,40,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,,1,11-02-2026 18:13,0.25,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,WWTP Equipment Material Selection,1,19-12-2025 05:24,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,WWTP Root Cause Analysis,1,19-12-2025 05:42,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,WWTP Dewatering System Root Cause,1,18-12-2025 22:23,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,WWTP Digester Walkway Material Selection,2,19-12-2025 05:46,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,WWTP Confined Space Emergency Response,3,18-12-2025 21:51,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,WWTP Biogas Desulfurization Recovery,1,18-12-2025 22:03,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,WWTP Sample Preservation Protocol,1,19-12-2025 05:30,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,WWTP Confined Space Tool Selection,1,19-12-2025 06:09,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,WWTP Activated Sludge Emergency Flocculation,1,18-12-2025 22:14,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,WWTP SCADA Cabling Standards,1,18-12-2025 22:18,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,WWTP Odor Collection Pipe Material Selection,1,20-12-2025 15:27,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,WWTP Primary Clarifier Design Criteria,1,20-12-2025 16:20,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,WWTP Emergency Response Sequencing - Sludge Bulking Crisis,3,20-12-2025 16:48,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,s2_wwtp_pump_failure,1,10-02-2026 06:04,0.571,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,s5_wwtp_sensor_conflict,1,10-02-2026 06:41,0.533,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,s1_wwtp_morning_v6,1,10-02-2026 06:53,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,s3_wwtp_biogas_leak_v2,1,10-02-2026 07:28,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,s4_wwtp_confined_space_v2,1,11-02-2026 18:13,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,s6_wwtp_illegal_discharge_v2,1,10-02-2026 11:02,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,s7_wwtp_blower_hallucination_v2,1,10-02-2026 11:18,0.467,,,
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,s8_wwtp_night_security_v4,1,10-02-2026 11:47,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,s9_wwtp_flood_cascade_v2,1,10-02-2026 13:38,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,s10_wwtp_blackout_v3,1,10-02-2026 13:50,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,gemma-3-1b-it,wwtp_operator_challenge,3,11-02-2026 22:52,28,,,
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,,1,10-02-2026 13:50,0.05,,,
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,WWTP Equipment Material Selection,1,18-12-2025 07:46,,,,TRUE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,WWTP Root Cause Analysis,1,18-12-2025 08:10,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,WWTP Dewatering System Root Cause,1,18-12-2025 22:23,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,WWTP Digester Walkway Material Selection,2,19-12-2025 06:07,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,WWTP Confined Space Emergency Response,3,18-12-2025 21:49,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,WWTP Biogas Desulfurization Recovery,1,18-12-2025 22:04,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,WWTP Sample Preservation Protocol,1,19-12-2025 05:44,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,WWTP Confined Space Tool Selection,1,19-12-2025 06:09,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,WWTP Activated Sludge Emergency Flocculation,1,18-12-2025 22:12,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,WWTP SCADA Cabling Standards,1,18-12-2025 22:18,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,WWTP Odor Collection Pipe Material Selection,1,20-12-2025 15:45,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,WWTP Primary Clarifier Design Criteria,1,20-12-2025 16:20,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,WWTP Emergency Response Sequencing - Sludge Bulking Crisis,3,20-12-2025 16:47,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,s2_wwtp_pump_failure,1,07-02-2026 16:47,0.786,,,
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,s5_wwtp_sensor_conflict,1,07-02-2026 18:27,1,,,
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,s1_wwtp_morning_v6,1,07-02-2026 16:29,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,s3_wwtp_biogas_leak_v2,1,07-02-2026 17:26,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,s4_wwtp_confined_space_v2,1,07-02-2026 21:15,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,s6_wwtp_illegal_discharge_v2,1,10-02-2026 11:02,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,s7_wwtp_blower_hallucination_v2,1,07-02-2026 19:13,1,,,
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,s8_wwtp_night_security_v4,1,07-02-2026 20:37,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,s9_wwtp_flood_cascade_v2,1,10-02-2026 13:39,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,s10_wwtp_blackout_v3,1,10-02-2026 13:50,,,,FALSE
mehmetisik/wwtp-engineering-benchmark,deepseek-r1-0528,wwtp_operator_challenge,3,11-02-2026 22:58,41,,,
